230 , 2014 , 39
120 , 2014 , 36
677 , 2014 , 19
119 , 2014 , 12
115 , 2014 , 11
237 , 2014 , 9
366 , 2014 , 7
234 , 2014 , 6
349 , 2014 , 6
103 , 2014 , 6
455 , 2014 , 5
676 , 2014 , 5
571 , 2014 , 5
354 , 2014 , 5
122 , 2014 , 4
102 , 2014 , 2
577 , 2014 , 1
881 , 2014 , 1
341 , 2015 , 81557
578 , 2015 , 62187
344 , 2015 , 52203
109 , 2015 , 43891
351 , 2015 , 39448
361 , 2015 , 20805
106 , 2015 , 20410
235 , 2015 , 19214
105 , 2015 , 16950
107 , 2015 , 15146
126 , 2015 , 12697
359 , 2015 , 9419
121 , 2015 , 8988
110 , 2015 , 7320
348 , 2015 , 6277
347 , 2015 , 5933
236 , 2015 , 5674
113 , 2015 , 5214
118 , 2015 , 4852
112 , 2015 , 4773
117 , 2015 , 4460
233 , 2015 , 4411
352 , 2015 , 4322
340 , 2015 , 3485
343 , 2015 , 2000
353 , 2015 , 1646
104 , 2015 , 1302
355 , 2015 , 1287
358 , 2015 , 1183
232 , 2015 , 1127
360 , 2015 , 1098
114 , 2015 , 1037
116 , 2015 , 977
365 , 2015 , 973
111 , 2015 , 898
678 , 2015 , 814
125 , 2015 , 504
364 , 2015 , 463
101 , 2015 , 344
350 , 2015 , 340
231 , 2015 , 286
238 , 2015 , 172
345 , 2015 , 157
124 , 2015 , 141
356 , 2015 , 98
675 , 2015 , 90
346 , 2015 , 78
342 , 2015 , 73
363 , 2015 , 71
572 , 2015 , 56
120 , 2015 , 43
230 , 2015 , 38
677 , 2015 , 17
237 , 2015 , 14
571 , 2015 , 13
115 , 2015 , 13
366 , 2015 , 9
349 , 2015 , 7
119 , 2015 , 5
122 , 2015 , 3
102 , 2015 , 3
455 , 2015 , 2
123 , 2015 , 2
354 , 2015 , 2
685 , 2015 , 2
676 , 2015 , 2
357 , 2015 , 1
577 , 2015 , 1
234 , 2015 , 1
672 , 2015 , 1
881 , 2015 , 1
341 , 2016 , 79775
578 , 2016 , 64946
344 , 2016 , 52182
109 , 2016 , 42101
351 , 2016 , 38272
361 , 2016 , 22004
106 , 2016 , 20668
235 , 2016 , 17879
105 , 2016 , 15458
126 , 2016 , 12897
107 , 2016 , 12836
121 , 2016 , 9668
359 , 2016 , 8825
348 , 2016 , 6558
110 , 2016 , 6247
113 , 2016 , 6012
347 , 2016 , 5951
118 , 2016 , 5447
236 , 2016 , 4999
117 , 2016 , 4734
233 , 2016 , 4527
112 , 2016 , 3935
352 , 2016 , 3917
340 , 2016 , 3060
343 , 2016 , 2151
353 , 2016 , 1689
358 , 2016 , 1230
355 , 2016 , 1215
104 , 2016 , 1141
116 , 2016 , 980
365 , 2016 , 929
232 , 2016 , 915
678 , 2016 , 771
111 , 2016 , 759
114 , 2016 , 745
125 , 2016 , 536
364 , 2016 , 412
101 , 2016 , 314
350 , 2016 , 264
231 , 2016 , 263
238 , 2016 , 212
124 , 2016 , 139
345 , 2016 , 121
356 , 2016 , 113
346 , 2016 , 96
572 , 2016 , 71
675 , 2016 , 62
363 , 2016 , 56
230 , 2016 , 49
120 , 2016 , 38
342 , 2016 , 37
677 , 2016 , 33
115 , 2016 , 11
571 , 2016 , 10
237 , 2016 , 8
122 , 2016 , 3
103 , 2016 , 3
455 , 2016 , 3
349 , 2016 , 2
676 , 2016 , 2
354 , 2016 , 2
366 , 2016 , 2
102 , 2016 , 1
234 , 2016 , 1
672 , 2016 , 1
119 , 2016 , 1
685 , 2016 , 1
